steam_appid,name,developers,publishers,categories,genres,required_age,n_achievements,platforms,is_released,release_date,additional_content,total_reviews,total_positive,total_negative,review_score,review_score_desc,positive_percentual,metacritic,is_free,price_initial (USD)
1360348,TIGER GAME ASSETS LOGOTYPE VOL.09,['TigerQiuQiu'],['TigerQiuQiu'],['Downloadable Content'],"['Animation & Modeling', 'Design & Illustration', 'Education', 'Photo Editing', 'Software Training', 'Video Production', 'Web Publishing', 'Game Development']",,0,['windows'],True,2020-06-30 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,2.99
1360347,TIGER GAME ASSETS LOGOTYPE VOL.08,['TigerQiuQiu'],['TigerQiuQiu'],['Downloadable Content'],"['Animation & Modeling', 'Design & Illustration', 'Education', 'Photo Editing', 'Software Training', 'Video Production', 'Web Publishing', 'Game Development']",,0,['windows'],True,2020-07-01 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,2.99
1360346,TIGER GAME ASSETS LOGOTYPE VOL.07,['TigerQiuQiu'],['TigerQiuQiu'],['Downloadable Content'],"['Animation & Modeling', 'Design & Illustration', 'Education', 'Photo Editing', 'Software Training', 'Video Production', 'Web Publishing', 'Game Development']",,0,['windows'],True,2020-07-01 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,2.99
1361170,Trap Legend Theme Song,['No Strike'],['Eroge Japan'],[],"['Adventure', 'Casual', 'Indie']",0.0,0,"['windows', 'mac', 'linux']",True,2020-07-17 00:00:00,[],1,1,0,0,1 user reviews,100.0,0,False,3.99
1361140,Record Life：Doomsday Crisis,"['创克游戏工作室', '天影之创']",['创克游戏联盟'],"['Single-player', 'Downloadable Content', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['RPG', 'Simulation']",14.0,0,['windows'],True,2022-09-29 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,0.99
1360970,Fantasy Grounds - Dungeonlands JumpStart,"['SmiteWorks USA, LLC']",[],"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Partial Controller Support', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",10.0,0,"['windows', 'mac']",True,2020-07-21 00:00:00,[],0,0,0,0,No user reviews,0.0,0,True,0.0
1360950,Fantasy Grounds - Fae Land JumpStart,"['SmiteWorks USA, LLC']",[],"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Partial Controller Support', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",10.0,0,"['windows', 'mac']",True,2020-07-21 00:00:00,[],0,0,0,0,No user reviews,0.0,0,True,0.0
1360910,Fantasy Grounds - Untamed Empires JumpStart,"['SmiteWorks USA, LLC']",[],"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Partial Controller Support', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",10.0,0,"['windows', 'mac']",True,2020-07-21 00:00:00,[],0,0,0,0,No user reviews,0.0,0,True,0.0
1361591,"GameGuru - Trees, Plants & Rocks Pack",['TheGameCreators'],[],"['Single-player', 'Multi-player', 'Downloadable Content', 'Includes level editor']","['Animation & Modeling', 'Design & Illustration', 'Education', 'Software Training', 'Utilities', 'Game Development']",,0,['windows'],True,2020-08-25 00:00:00,[],1,1,0,0,1 user reviews,100.0,0,False,29.99
1361590,GameGuru - Ancient Treasures Pack,['TheGameCreators'],['TheGameCreators'],"['Single-player', 'Multi-player', 'Downloadable Content', 'Includes level editor']","['Animation & Modeling', 'Design & Illustration', 'Education', 'Software Training', 'Utilities', 'Game Development']",,0,['windows'],True,2020-07-29 00:00:00,[],1,1,0,0,1 user reviews,100.0,0,False,14.99
1361420,Krum - Battle Arena - Gul Warrior,['HA Studio Ltd.'],['SA Industry'],"['Single-player', 'Downloadable Content', 'Partial Controller Support', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Free To Play', 'Indie']",14.0,0,['windows'],True,2020-07-03 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,0.99
1361370,The Library of the GORSD,['Springloaded'],['Springloaded'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Downloadable Content', 'Full controller support', 'Remote Play Together', 'Family Sharing']","['Action', 'Adventure', 'Indie']",,0,['windows'],True,2020-09-18 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,7.99
1361311,Tennis World Tour 2 Official Tournaments and Stadia Pack,['Big Ant Studios'],['Nacon'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']","['Simulation', 'Sports']",0.0,0,['windows'],True,2020-09-24 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,14.99
1361310,Tennis World Tour 2 Legends Pack,['Big Ant Studios'],['Nacon'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']","['Simulation', 'Sports']",0.0,0,['windows'],True,2020-09-24 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,4.99
1361280,Battle Brothers - Blazing Deserts,['Overhype Studios'],[],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",14.0,0,['windows'],True,2020-08-13 00:00:00,[],181,153,28,8,Very Positive,84.5,0,False,14.99
1362111,"FAIRY TAIL: Kagura's Costume ""Special Swimsuit""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1362110,"FAIRY TAIL: Sherria's Costume ""Special Swimsuit""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1362109,"FAIRY TAIL: Gildarts's Costume ""Special Swimsuit""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1362108,"FAIRY TAIL: Mirajane's Costume ""Special Swimsuit""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1362107,"FAIRY TAIL: Juvia's Costume ""Special Swimsuit""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1362106,"FAIRY TAIL: Jellal's Costume ""Special Swimsuit""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1362103,"FAIRY TAIL: Wendy's Costume ""Special Swimsuit""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1362102,"FAIRY TAIL: Gray's Costume ""Special Swimsuit""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1362101,"FAIRY TAIL: Erza's Costume ""Special Swimsuit""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1362100,"FAIRY TAIL: Lucy's Costume ""Special Swimsuit""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1362080,"FAIRY TAIL: Natsu's Costume ""Special Swimsuit""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1361960,Fantasy Grounds - Referee's Briefing 2: Anomalies and Wonders,"['SmiteWorks USA, LLC']",[],"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Partial Controller Support', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",10.0,0,"['windows', 'mac']",True,2020-07-21 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,9.99
1361930,Fantasy Grounds - Referee's Briefing 1: Companies & Corporations,"['SmiteWorks USA, LLC']",[],"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Partial Controller Support', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",10.0,0,"['windows', 'mac']",True,2020-07-21 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,9.99
1361831,Borderlands 3: Director's Cut,['Gearbox Software'],['2K'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'RPG']",16.0,0,['windows'],True,2021-04-08 00:00:00,[],191,55,136,4,Mostly Negative,28.8,0,False,14.99
1361830,Borderlands 3: Designer's Cut,['Gearbox Software'],['2K'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'RPG']",16.0,0,['windows'],True,2020-11-09 00:00:00,[],282,82,200,4,Mostly Negative,29.1,0,False,14.99
1361770,Fantasy Grounds - Austeria JumpStart,"['SmiteWorks USA, LLC']",[],"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Partial Controller Support', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",10.0,0,"['windows', 'mac']",True,2020-07-21 00:00:00,[],0,0,0,0,No user reviews,0.0,0,True,0.0
1362224,FAIRY TAIL: Very Difficult Requests Set,"['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-09-02 00:00:00,[],1,0,1,0,1 user reviews,0.0,0,False,9.99
1362223,"FAIRY TAIL: Additional Dungeon ""Rift in Time and Space""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-09-16 00:00:00,[],2,1,1,0,2 user reviews,50.0,0,False,9.99
1362222,"FAIRY TAIL: Additional Friends Set ""Lisanna & Elfman""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-09-02 00:00:00,[],1,0,1,0,1 user reviews,0.0,0,False,19.99
1362221,"FAIRY TAIL: Additional Friends Set ""Levy""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-19 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,19.99
1362220,"FAIRY TAIL: Additional Friends Set ""Lyon""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-19 00:00:00,[],1,0,1,0,1 user reviews,0.0,0,False,19.99
1362180,FAIRY TAIL: FAIRY TAIL Season Pass,"['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-04 00:00:00,[],1,1,0,0,1 user reviews,100.0,0,False,59.99
1362179,FAIRY TAIL: Dress-Up Costume Set for 16 Playable Characters,"['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,39.99
1362178,"FAIRY TAIL: Rogue's Costume ""Dress-Up""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1362177,"FAIRY TAIL: Sting's Costume ""Dress-Up""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1362176,"FAIRY TAIL: Ichiya's Costume ""Dress-Up""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1362175,"FAIRY TAIL: Kagura's Costume ""Dress-Up""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1362174,"FAIRY TAIL: Sherria's Costume ""Dress-Up""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1362173,"FAIRY TAIL: Gildarts's Costume ""Dress-Up""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1362172,"FAIRY TAIL: Mirajane's Costume ""Dress-Up""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1362171,"FAIRY TAIL: Juvia's Costume ""Dress-Up""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1362170,"FAIRY TAIL: Jellal's Costume ""Dress-Up""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1362169,"FAIRY TAIL: Gajeel's Costume ""Dress-Up""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1362168,"FAIRY TAIL: Laxus's Costume ""Dress-Up""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1362166,"FAIRY TAIL: Gray's Costume ""Dress-Up""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1362165,"FAIRY TAIL: Erza's Costume ""Dress-Up""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1362164,"FAIRY TAIL: Lucy's Costume ""Dress-Up""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1362163,"FAIRY TAIL: Natsu's Costume ""Dress-Up""","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.49
1362162,FAIRY TAIL: Anime Final Season Costume Set for 16 Playable Characters,"['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['RPG'],12.0,0,['windows'],True,2020-08-05 00:00:00,[],1,0,1,0,1 user reviews,0.0,0,False,39.99
